Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2009","2009","3050","FAO TIER 1","kt","29091396.4362","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2009","2009","3050","FAO TIER 1","kt","3263177.4297","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2009","2009","3050","FAO TIER 1","kt","243118.8159","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2009","2009","3050","FAO TIER 1","kt","32597692.6818","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","121319.1571","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","960.9593","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","30599945.3856","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","3396936.3974","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","254654.2136","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","34251535.9967","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","127256.2586","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","981.74","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","31595688.7009","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","3563175.2418","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","260161.0967","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","35419025.0394","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","129011.5459","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","992.2578","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","32055813.9661","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","3612323.2849","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","262948.3151","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","35931085.5661","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2013","2013","3050","FAO TIER 1","kt","128066.3848","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2013","2013","3050","FAO TIER 1","kt","1004.2937","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2013","2013","3050","FAO TIER 1","kt","32139283.4649","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2013","2013","3050","FAO TIER 1","kt","3585858.7733","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2013","2013","3050","FAO TIER 1","kt","266137.8375","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2013","2013","3050","FAO TIER 1","kt","35991280.0756","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2014","2014","3050","FAO TIER 1","kt","128773.5823","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2014","2014","3050","FAO TIER 1","kt","1013.7281","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2014","2014","3050","FAO TIER 1","kt","32404034.4305","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2014","2014","3050","FAO TIER 1","kt","3605660.3053","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2014","2014","3050","FAO TIER 1","kt","268637.9551","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2014","2014","3050","FAO TIER 1","kt","36278332.6909","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","127473.9174","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","1004.176","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","32502919.5875","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","3569269.6884","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","266106.6508","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","36338295.9267","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","126363.8144","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","1006.7044","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","32487473.3818","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","3538186.8034","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","266776.6649","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","36292436.8501","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","128887.0853","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","1029.3526","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","33054857.1995","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","3608838.3889","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","272778.446","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","36936474.0344","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","132462.3561","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","1049.972","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","33790274.1146","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","3708945.9713","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","278242.5756","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","37777462.6615","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","134002.4817","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","1057.1256","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","34127628.2901","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","3752069.487","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","280138.278","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","38159836.0551","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","127451.313","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","1005.6031","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","32480373.6546","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","3568636.7634","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","266484.8192","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","36315495.2372","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2021","2021","3050","FAO TIER 1","kt","130507.6822","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2021","2021","3050","FAO TIER 1","kt","1061.6528","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2021","2021","3050","FAO TIER 1","kt","34156494.9138","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2021","2021","3050","FAO TIER 1","kt","3654215.1023","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2021","2021","3050","FAO TIER 1","kt","281338.0036","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2021","2021","3050","FAO TIER 1","kt","38092048.0197","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","135143.3849","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","1077.3719","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","34774273.1126","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","3784014.7758","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","285503.5486","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","38843791.437","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","1999","1999","3050","FAO TIER 1","kt","183.1229","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","1999","1999","3050","FAO TIER 1","kt","748.3904","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","1999","1999","3050","FAO TIER 1","kt","1342084.4566","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","1999","1999","3050","FAO TIER 1","kt","452594.5166","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","1999","1999","3050","FAO TIER 1","kt","5127.4398","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","1999","1999","3050","FAO TIER 1","kt","198323.4553","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","1999","1999","3050","FAO TIER 1","kt","1998129.8683","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2000","2000","3050","FAO TIER 1","kt","193.3676","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2000","2000","3050","FAO TIER 1","kt","769.4828","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2000","2000","3050","FAO TIER 1","kt","1403670.1443","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2000","2000","3050","FAO TIER 1","kt","478935.4569","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2000","2000","3050","FAO TIER 1","kt","5414.2915","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2000","2000","3050","FAO TIER 1","kt","203912.9413","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2000","2000","3050","FAO TIER 1","kt","2091932.834","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2001","2001","3050","FAO TIER 1","kt","197.1274","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2001","2001","3050","FAO TIER 1","kt","751.9641","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2001","2001","3050","FAO TIER 1","kt","1434545.1206","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2001","2001","3050","FAO TIER 1","kt","479493.094","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2001","2001","3050","FAO TIER 1","kt","5519.5679","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2001","2001","3050","FAO TIER 1","kt","199270.4918","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2001","2001","3050","FAO TIER 1","kt","2118828.2744","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2002","2002","3050","FAO TIER 1","kt","207.6815","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2002","2002","3050","FAO TIER 1","kt","731.6851","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2002","2002","3050","FAO TIER 1","kt","1490820.0743","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2002","2002","3050","FAO TIER 1","kt","555106.0448","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2002","2002","3050","FAO TIER 1","kt","5815.0821","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2002","2002","3050","FAO TIER 1","kt","193896.5629","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2002","2002","3050","FAO TIER 1","kt","2245637.764","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2003","2003","3050","FAO TIER 1","kt","221.1317","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2003","2003","3050","FAO TIER 1","kt","744.9667","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2003","2003","3050","FAO TIER 1","kt","1612080.4502","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2003","2003","3050","FAO TIER 1","kt","584914.4882","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2003","2003","3050","FAO TIER 1","kt","6191.6877","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2003","2003","3050","FAO TIER 1","kt","197416.1693","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2003","2003","3050","FAO TIER 1","kt","2400602.7955","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2004","2004","3050","FAO TIER 1","kt","237.4333","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2004","2004","3050","FAO TIER 1","kt","792.9658","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2004","2004","3050","FAO TIER 1","kt","1701527.3302","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2004","2004","3050","FAO TIER 1","kt","653331.1624","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2004","2004","3050","FAO TIER 1","kt","6648.1337","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2004","2004","3050","FAO TIER 1","kt","210135.945","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2004","2004","3050","FAO TIER 1","kt","2571642.5712","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2005","2005","3050","FAO TIER 1","kt","248.0752","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2005","2005","3050","FAO TIER 1","kt","831.5769","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2005","2005","3050","FAO TIER 1","kt","1802709.569","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2005","2005","3050","FAO TIER 1","kt","702088.711","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2005","2005","3050","FAO TIER 1","kt","6946.1069","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2005","2005","3050","FAO TIER 1","kt","220367.8704","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2005","2005","3050","FAO TIER 1","kt","2732112.2573","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2006","2006","3050","FAO TIER 1","kt","274.3788","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2006","2006","3050","FAO TIER 1","kt","822.4444","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2006","2006","3050","FAO TIER 1","kt","1941567.0232","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2006","2006","3050","FAO TIER 1","kt","731331.9622","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2006","2006","3050","FAO TIER 1","kt","7682.6055","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2006","2006","3050","FAO TIER 1","kt","217947.7693","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2006","2006","3050","FAO TIER 1","kt","2898529.36","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2007","2007","3050","FAO TIER 1","kt","293.7196","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2007","2007","3050","FAO TIER 1","kt","880.7326","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2007","2007","3050","FAO TIER 1","kt","2077413.6763","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2007","2007","3050","FAO TIER 1","kt","746966.0966","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2007","2007","3050","FAO TIER 1","kt","8224.1497","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2007","2007","3050","FAO TIER 1","kt","233394.1341","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2007","2007","3050","FAO TIER 1","kt","3065998.0567","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2008","2008","3050","FAO TIER 1","kt","295.4236","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2008","2008","3050","FAO TIER 1","kt","785.7939","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2008","2008","3050","FAO TIER 1","kt","2080850.9874","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2008","2008","3050","FAO TIER 1","kt","734087.529","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2008","2008","3050","FAO TIER 1","kt","8271.861","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2008","2008","3050","FAO TIER 1","kt","208235.3954","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2008","2008","3050","FAO TIER 1","kt","3031445.7729","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2009","2009","3050","FAO TIER 1","kt","294.6601","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2009","2009","3050","FAO TIER 1","kt","675.4256","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2009","2009","3050","FAO TIER 1","kt","2099251.3599","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2009","2009","3050","FAO TIER 1","kt","755292.2525","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2009","2009","3050","FAO TIER 1","kt","8250.4837","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2009","2009","3050","FAO TIER 1","kt","178987.7743","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2009","2009","3050","FAO TIER 1","kt","3041781.8705","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2010","2010","3050","FAO TIER 1","kt","335.5087","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2010","2010","3050","FAO TIER 1","kt","693.2993","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2010","2010","3050","FAO TIER 1","kt","2244352.8798","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2010","2010","3050","FAO TIER 1","kt","810062.6978","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2010","2010","3050","FAO TIER 1","kt","9394.2445","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2010","2010","3050","FAO TIER 1","kt","183724.3168","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2010","2010","3050","FAO TIER 1","kt","3247534.1388","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2011","2011","3050","FAO TIER 1","kt","488.3186","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2011","2011","3050","FAO TIER 1","kt","752.8137","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2011","2011","3050","FAO TIER 1","kt","2393187.375","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2011","2011","3050","FAO TIER 1","kt","857074.2795","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2011","2011","3050","FAO TIER 1","kt","13672.9196","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2011","2011","3050","FAO TIER 1","kt","199495.637","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2011","2011","3050","FAO TIER 1","kt","3463430.2112","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","6817","IPPU","2012","2012","3050","FAO TIER 1","kt","521.3418","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","6817","IPPU","2012","2012","3050","FAO TIER 1","kt","809.4782","E","Estimated value",""
"GT","Emissions totals","001","World","7273","Emissions (CO2)","6817","IPPU","2012","2012","3050","FAO TIER 1","kt","2444738.0922","E","Estimated value",""
"GT","Emissions totals","001","World","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2012","2012","3050","FAO TIER 1","kt","909718.2209","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2012","2012","3050","FAO TIER 1","kt","14597.5695","E","Estimated value",""
